"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"12/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"13/05/2025";"0000";"17,5";"85,0";"938,4";"2,6";"100,0";"10,0";"";"22,8";"";""
"13/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"13/05/2025";"0600";"16,7";"90,0";"936,9";"1,5";"150,0";"10,0";"";"";"";""
"13/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"13/05/2025";"1200";"17,6";"84,0";"938,5";"3,6";"100,0";"8,8";"";"";"16,7";"0,0"
"13/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"13/05/2025";"1800";"22,4";"60,0";"935,5";"2,6";"70,0";"7,5";"";"";"";""
"13/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"14/05/2025";"0000";"16,7";"88,0";"937,4";"1,5";"110,0";"2,5";"";"22,4";"";""
"14/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"14/05/2025";"0600";"15,7";"89,0";"936,0";"1,0";"120,0";"7,5";"";"";"";""
"14/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"14/05/2025";"1200";"16,7";"79,0";"938,4";"6,2";"50,0";"7,5";"";"";"13,0";"0,0"
"14/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"14/05/2025";"1800";"22,4";"47,0";"935,8";"4,1";"90,0";"3,8";"";"";"";""
"14/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"15/05/2025";"0000";"15,8";"87,0";"938,0";"2,1";"80,0";"1,3";"";"22,9";"";""
"15/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"15/05/2025";"0600";"12,9";"93,0";"937,1";"2,1";"90,0";"6,3";"";"";"";""
"15/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"15/05/2025";"1200";"15,1";"89,0";"938,8";"5,1";"60,0";"6,3";"";"";"11,7";"0,0"
"15/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"15/05/2025";"1800";"22,8";"55,0";"935,1";"3,1";"40,0";"1,3";"";"";"";""
"15/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"16/05/2025";"0000";"16,8";"89,0";"937,0";"1,5";"150,0";"6,3";"";"23,8";"";""
"16/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"16/05/2025";"0600";"15,9";"93,0";"936,9";"3,6";"90,0";"7,5";"";"";"";""
"16/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"16/05/2025";"1200";"16,2";"89,0";"938,9";"3,1";"70,0";"10,0";"";"";"15,2";"0,0"
"16/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"16/05/2025";"1800";"23,8";"56,0";"935,0";"2,6";"100,0";"1,3";"";"";"";""
"16/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"17/05/2025";"0000";"17,3";"91,0";"936,1";"0,0";"0,0";"0,0";"";"25,0";"";""
"17/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"17/05/2025";"0600";"15,5";"94,0";"935,5";"3,1";"80,0";"1,3";"";"";"";""
"17/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"17/05/2025";"1200";"14,6";"99,0";"937,4";"4,1";"60,0";"10,0";"";"";"14,4";"0,0"
"17/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"17/05/2025";"1800";"25,0";"57,0";"933,6";"2,6";"40,0";"1,3";"";"";"";""
"17/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"18/05/2025";"0000";"17,4";"92,0";"934,4";"1,0";"190,0";"0,0";"";"26,8";"";""
"18/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"18/05/2025";"0600";"15,9";"95,0";"934,0";"3,6";"80,0";"0,0";"";"";"";""
"18/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"18/05/2025";"1200";"16,9";"90,0";"936,1";"3,1";"60,0";"7,5";"";"";"14,0";"0,0"
"18/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"18/05/2025";"1800";"26,7";"45,0";"933,4";"3,1";"290,0";"6,3";"";"";"";""
"18/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"19/05/2025";"0000";"19,2";"81,0";"934,7";"1,0";"60,0";"6,3";"";"26,6";"";""
"19/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"19/05/2025";"0600";"16,7";"92,0";"933,9";"2,6";"90,0";"0,0";"";"";"";""
"19/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"19/05/2025";"1200";"18,8";"80,0";"935,6";"3,6";"60,0";"3,8";"";"";"14,4";"0,0"
"19/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"19/05/2025";"1800";"26,2";"45,0";"932,7";"1,0";"210,0";"7,5";"";"";"";""
"19/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"20/05/2025";"0000";"17,2";"85,0";"934,6";"0,0";"0,0";"2,5";"";"26,9";"";""
"20/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"20/05/2025";"0600";"13,6";"96,0";"934,0";"0,0";"0,0";"6,3";"";"";"";""
"20/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"20/05/2025";"1200";"18,8";"79,0";"935,4";"3,6";"80,0";"0,0";"";"";"13,4";"0,0"
"20/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"20/05/2025";"1800";"26,9";"42,0";"932,3";"3,1";"300,0";"0,0";"";"";"";""
"20/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"21/05/2025";"0000";"18,1";"82,0";"934,1";"0,0";"0,0";"0,0";"";"26,7";"";""
"21/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"21/05/2025";"0600";"15,0";"92,0";"933,3";"0,0";"0,0";"0,0";"";"";"";""
"21/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"21/05/2025";"1200";"18,6";"83,0";"935,7";"1,5";"80,0";"6,3";"";"";"14,4";"0,0"
"21/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"21/05/2025";"1800";"26,7";"49,0";"932,4";"1,5";"230,0";"3,8";"";"";"";""
"21/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"22/05/2025";"0000";"19,9";"88,0";"934,5";"1,0";"170,0";"10,0";"";"24,5";"";""
"22/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"22/05/2025";"0600";"18,0";"93,0";"933,4";"1,0";"90,0";"0,0";"";"";"";""
"22/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"22/05/2025";"1200";"19,9";"81,0";"935,5";"1,5";"100,0";"5,0";"";"";"16,0";"0,0"
"22/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"22/05/2025";"1800";"24,5";"63,0";"931,8";"2,1";"110,0";"3,8";"";"";"";""
"22/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"23/05/2025";"0000";"18,3";"97,0";"934,9";"0,5";"220,0";"10,0";"";"21,3";"";""
"23/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"23/05/2025";"0600";"18,2";"89,0";"934,2";"1,5";"180,0";"8,8";"";"";"";""
"23/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"23/05/2025";"1200";"18,2";"85,0";"936,9";"1,5";"180,0";"10,0";"";"";"17,6";"16,0"
"23/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"23/05/2025";"1800";"18,6";"89,0";"935,3";"4,1";"160,0";"10,0";"";"";"";""
"23/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"24/05/2025";"0000";"17,6";"88,0";"937,4";"2,6";"110,0";"10,0";"";"20,7";"";""
"24/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"24/05/2025";"0600";"16,0";"92,0";"936,0";"3,1";"70,0";"7,5";"";"";"";""
"24/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"24/05/2025";"1200";"17,7";"86,0";"938,4";"3,1";"100,0";"10,0";"";"";"15,4";"0,0"
"24/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"24/05/2025";"1800";"20,2";"74,0";"936,1";"3,1";"140,0";"10,0";"";"";"";""
"24/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"25/05/2025";"0000";"17,0";"76,0";"938,0";"4,6";"80,0";"10,0";"";"24,7";"";""
"25/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"25/05/2025";"0600";"14,1";"90,0";"936,7";"4,6";"70,0";"0,0";"";"";"";""
"25/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"25/05/2025";"1200";"16,2";"83,0";"937,5";"5,7";"80,0";"2,5";"";"";"13,8";"0,0"
"25/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"25/05/2025";"1800";"24,5";"56,0";"933,9";"1,5";"20,0";"2,5";"";"";"";""
"25/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"26/05/2025";"0000";"17,2";"89,0";"935,7";"0,0";"0,0";"0,0";"";"26,2";"";""
"26/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"26/05/2025";"0600";"15,8";"93,0";"935,0";"4,1";"70,0";"0,0";"";"";"";""
"26/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"26/05/2025";"1200";"15,4";"99,0";"936,8";"3,6";"70,0";"10,0";"";"";"14,7";"0,0"
"26/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"26/05/2025";"1800";"26,2";"49,0";"933,2";"1,0";"320,0";"6,3";"";"";"";""
"26/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"27/05/2025";"0000";"18,1";"88,0";"934,5";"2,1";"80,0";"0,0";"";"25,9";"";""
"27/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"27/05/2025";"0600";"16,0";"94,0";"933,4";"4,6";"70,0";"0,0";"";"";"";""
"27/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"27/05/2025";"1200";"16,4";"94,0";"934,7";"3,6";"80,0";"8,8";"";"";"15,2";"0,0"
"27/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"27/05/2025";"1800";"25,9";"47,0";"932,4";"5,1";"330,0";"7,5";"";"";"";""
"27/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"28/05/2025";"0000";"17,2";"87,0";"934,6";"0,0";"0,0";"6,3";"";"27,2";"";""
"28/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"28/05/2025";"0600";"19,8";"69,0";"930,8";"4,1";"30,0";"7,5";"";"";"";""
"28/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"28/05/2025";"1200";"21,4";"66,0";"932,7";"5,1";"40,0";"8,8";"";"";"16,8";"0,0"
"28/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"28/05/2025";"1800";"24,2";"59,0";"930,6";"7,7";"300,0";"6,3";"";"";"";""
"28/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"29/05/2025";"0000";"21,3";"60,0";"931,7";"3,6";"340,0";"6,3";"";"18,8";"";""
"29/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"29/05/2025";"0600";"17,8";"84,0";"931,5";"5,1";"350,0";"10,0";"";"";"";""
"29/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"29/05/2025";"1200";"13,8";"88,0";"935,1";"3,6";"330,0";"10,0";"";"";"14,5";"1,0"
"29/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"29/05/2025";"1800";"18,8";"54,0";"933,4";"5,1";"310,0";"2,5";"";"";"";""
"29/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"30/05/2025";"0000";"11,5";"81,0";"935,5";"2,1";"250,0";"0,0";"";"19,6";"";""
"30/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"30/05/2025";"0600";"7,4";"96,0";"935,3";"0,0";"0,0";"0,0";"";"";"";""
"30/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"30/05/2025";"1200";"13,0";"68,0";"936,7";"1,0";"320,0";"1,3";"";"";"";"0,0"
"30/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"30/05/2025";"1800";"19,6";"44,0";"934,3";"2,6";"60,0";"2,5";"";"";"";""
"30/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"31/05/2025";"0000";"13,0";"83,0";"936,3";"2,1";"120,0";"3,8";"";"24,0";"";""
"31/05/2025";"0300";"";"";"";"";"";"";"";"";"";""
"31/05/2025";"0600";"14,1";"87,0";"934,9";"1,0";"100,0";"10,0";"";"";"";""
"31/05/2025";"0900";"";"";"";"";"";"";"";"";"";""
"31/05/2025";"1200";"15,5";"84,0";"936,5";"5,1";"60,0";"10,0";"";"";"11,4";"0,0"
"31/05/2025";"1500";"";"";"";"";"";"";"";"";"";""
"31/05/2025";"1800";"24,0";"50,0";"933,1";"4,1";"310,0";"0,0";"";"";"";""
"31/05/2025";"2100";"";"";"";"";"";"";"";"";"";""
"01/06/2025";"0000";"15,4";"92,0";"935,6";"1,5";"160,0";"2,5";"";"23,3";"";""
"01/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"01/06/2025";"0600";"14,5";"93,0";"934,8";"1,5";"110,0";"10,0";"";"";"";""
"01/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"01/06/2025";"1200";"14,9";"91,0";"937,7";"2,6";"70,0";"8,8";"";"";"14,4";"0,0"
"01/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"01/06/2025";"1800";"23,3";"52,0";"935,7";"2,1";"160,0";"3,8";"";"";"";""
"01/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"02/06/2025";"0000";"17,2";"80,0";"938,8";"2,6";"120,0";"8,8";"";"23,3";"";""
"02/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"02/06/2025";"0600";"16,3";"87,0";"937,9";"3,1";"120,0";"10,0";"";"";"";""
"02/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"02/06/2025";"1200";"17,7";"82,0";"939,9";"3,6";"80,0";"10,0";"";"";"16,3";"0,0"
"02/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"02/06/2025";"1800";"23,3";"60,0";"935,9";"4,6";"40,0";"0,0";"";"";"";""
"02/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"0000";"17,3";"91,0";"937,7";"1,5";"120,0";"10,0";"";"21,7";"";""
"03/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"0600";"16,7";"92,0";"935,8";"4,6";"70,0";"10,0";"";"";"";""
"03/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1200";"17,5";"84,0";"938,5";"3,1";"320,0";"8,8";"";"";"16,3";"0,0"
"03/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"03/06/2025";"1800";"20,8";"69,0";"933,4";"2,6";"90,0";"7,5";"";"";"";""
"03/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"04/06/2025";"0000";"16,9";"90,0";"934,4";"2,6";"80,0";"2,5";"";"26,6";"";""
"04/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"04/06/2025";"0600";"15,6";"85,0";"932,8";"2,1";"30,0";"3,8";"";"";"";""
"04/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"04/06/2025";"1200";"20,5";"59,0";"934,4";"1,0";"160,0";"3,8";"";"";"13,7";""
"04/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"04/06/2025";"1800";"26,4";"48,0";"931,3";"5,7";"290,0";"5,0";"";"";"";""
"04/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"05/06/2025";"0000";"20,2";"79,0";"933,1";"1,0";"80,0";"7,5";"";"25,8";"";""
"05/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"05/06/2025";"0600";"17,6";"89,0";"932,5";"2,6";"330,0";"10,0";"";"";"";""
"05/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"05/06/2025";"1200";"19,6";"83,0";"932,6";"2,6";"90,0";"8,8";"";"";"17,0";""
"05/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"05/06/2025";"1800";"22,1";"74,0";"931,4";"4,1";"170,0";"10,0";"";"";"";""
"05/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"06/06/2025";"0000";"16,6";"93,0";"933,1";"4,6";"60,0";"10,0";"";"20,0";"";""
"06/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"06/06/2025";"0600";"16,0";"97,0";"931,9";"1,5";"170,0";"7,5";"";"";"";""
"06/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"06/06/2025";"1200";"18,3";"86,0";"934,8";"0,5";"240,0";"10,0";"";"";"16,0";""
"06/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"06/06/2025";"1800";"18,5";"78,0";"933,3";"1,5";"120,0";"10,0";"";"";"";""
"06/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"07/06/2025";"0000";"17,1";"93,0";"934,4";"3,1";"60,0";"10,0";"";"23,6";"";""
"07/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"07/06/2025";"0600";"15,8";"94,0";"932,8";"2,6";"80,0";"6,3";"";"";"";""
"07/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"07/06/2025";"1200";"17,1";"88,0";"933,9";"3,6";"60,0";"8,8";"";"";"15,2";""
"07/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"07/06/2025";"1800";"23,6";"66,0";"931,0";"1,0";"90,0";"7,5";"";"";"";""
"07/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"08/06/2025";"0000";"19,3";"88,0";"932,2";"2,1";"170,0";"10,0";"";"20,6";"";""
"08/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"08/06/2025";"0600";"16,8";"94,0";"930,5";"3,1";"60,0";"8,8";"";"";"";""
"08/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"08/06/2025";"1200";"17,7";"90,0";"932,5";"0,0";"0,0";"8,8";"";"";"15,9";"0,0"
"08/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"08/06/2025";"1800";"20,6";"67,0";"928,4";"4,1";"280,0";"10,0";"";"";"";""
"08/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"09/06/2025";"0000";"17,0";"92,0";"930,5";"2,1";"250,0";"10,0";"";"17,3";"";""
"09/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"09/06/2025";"0600";"14,9";"96,0";"930,3";"0,5";"230,0";"10,0";"";"";"";""
"09/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"09/06/2025";"1200";"15,1";"92,0";"932,7";"1,5";"150,0";"10,0";"";"";"14,4";""
"09/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"09/06/2025";"1800";"17,3";"80,0";"930,3";"0,5";"200,0";"10,0";"";"";"";""
"09/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"10/06/2025";"0000";"15,5";"89,0";"932,1";"1,5";"140,0";"10,0";"";"18,3";"";""
"10/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"10/06/2025";"0600";"14,7";"93,0";"932,2";"1,5";"50,0";"10,0";"";"";"";""
"10/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"10/06/2025";"1200";"14,4";"86,0";"935,0";"2,1";"180,0";"10,0";"";"";"13,2";""
"10/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"10/06/2025";"1800";"18,3";"68,0";"933,4";"2,6";"160,0";"3,8";"";"";"";""
"10/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"11/06/2025";"0000";"14,3";"84,0";"935,4";"2,1";"120,0";"10,0";"";"16,3";"";""
"11/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"11/06/2025";"0600";"10,6";"97,0";"934,2";"1,0";"150,0";"3,8";"";"";"";""
"11/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"11/06/2025";"1200";"13,0";"94,0";"936,7";"2,1";"150,0";"10,0";"";"";"10,6";""
"11/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"11/06/2025";"1800";"15,3";"67,0";"935,9";"3,1";"170,0";"8,8";"";"";"";""
"11/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"12/06/2025";"0000";"11,1";"83,0";"938,0";"3,6";"170,0";"3,8";"";"";"";""
"12/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"12/06/2025";"0600";"10,5";"96,0";"936,7";"1,0";"120,0";"10,0";"";"";"";""
"12/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"12/06/2025";"1200";"12,3";"87,0";"938,6";"3,1";"110,0";"10,0";"";"";"";""
"12/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"12/06/2025";"1800";"14,7";"73,0";"936,2";"3,6";"130,0";"8,8";"";"";"";""
"12/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"13/06/2025";"0000";"11,2";"88,0";"937,3";"1,5";"110,0";"5,0";"";"19,1";"";""
"13/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"13/06/2025";"0600";"10,5";"90,0";"937,6";"1,0";"100,0";"6,3";"";"";"";""
"13/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"13/06/2025";"1200";"12,4";"86,0";"939,0";"7,7";"60,0";"5,0";"";"";"";""
"13/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"13/06/2025";"1800";"19,1";"51,0";"936,7";"5,1";"80,0";"6,3";"";"";"";""
"13/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"14/06/2025";"0000";"12,8";"89,0";"938,3";"1,0";"120,0";"8,8";"";"18,5";"";""
"14/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"14/06/2025";"0600";"10,7";"93,0";"937,8";"4,1";"80,0";"8,8";"";"";"";""
"14/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"14/06/2025";"1200";"11,9";"88,0";"939,3";"6,7";"70,0";"10,0";"";"";"";"0,0"
"14/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"14/06/2025";"1800";"18,5";"64,0";"936,1";"3,6";"80,0";"8,8";"";"";"";""
"14/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"15/06/2025";"0000";"11,3";"91,0";"936,6";"0,5";"90,0";"6,3";"";"19,9";"";""
"15/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"15/06/2025";"0600";"11,0";"92,0";"935,0";"4,1";"70,0";"7,5";"";"";"";""
"15/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"15/06/2025";"1200";"13,5";"78,0";"936,5";"2,6";"90,0";"8,8";"";"";"10,6";"0,0"
"15/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"15/06/2025";"1800";"18,4";"60,0";"933,2";"5,1";"40,0";"8,8";"";"";"";""
"15/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"16/06/2025";"0000";"17,4";"67,0";"935,4";"2,1";"350,0";"2,5";"";"23,9";"";""
"16/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"16/06/2025";"0600";"11,8";"91,0";"936,0";"2,1";"80,0";"0,0";"";"";"";""
"16/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"16/06/2025";"1200";"15,5";"78,0";"939,1";"3,6";"70,0";"0,0";"";"";"";"0,0"
"16/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"16/06/2025";"1800";"23,6";"52,0";"936,7";"3,1";"50,0";"2,5";"";"";"";""
"16/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"17/06/2025";"0000";"15,4";"87,0";"937,7";"0,0";"0,0";"0,0";"";"25,0";"";""
"17/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"17/06/2025";"0600";"11,6";"96,0";"937,4";"3,1";"80,0";"0,0";"";"";"";""
"17/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"17/06/2025";"1200";"15,1";"86,0";"938,7";"5,7";"80,0";"0,0";"";"";"11,4";"0,0"
"17/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"17/06/2025";"1800";"25,0";"45,0";"935,3";"3,1";"300,0";"0,0";"";"";"";""
"17/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"18/06/2025";"0000";"14,8";"90,0";"936,8";"2,1";"70,0";"0,0";"";"24,1";"";""
"18/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"18/06/2025";"0600";"11,8";"91,0";"937,1";"0,0";"0,0";"0,0";"";"";"";""
"18/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"18/06/2025";"1200";"15,7";"80,0";"938,1";"3,1";"80,0";"0,0";"";"";"10,9";"0,0"
"18/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"18/06/2025";"1800";"24,0";"43,0";"934,6";"3,6";"320,0";"6,3";"";"";"";""
"18/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"19/06/2025";"0000";"15,5";"82,0";"936,1";"0,5";"80,0";"1,3";"";"25,0";"";""
"19/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"19/06/2025";"0600";"12,1";"91,0";"935,4";"1,0";"80,0";"0,0";"";"";"";""
"19/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"19/06/2025";"1200";"16,5";"78,0";"937,6";"3,6";"80,0";"8,8";"";"";"10,9";"0,0"
"19/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"19/06/2025";"1800";"25,0";"39,0";"934,4";"3,6";"340,0";"5,0";"";"";"";""
"19/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"20/06/2025";"0000";"17,5";"81,0";"936,5";"1,0";"130,0";"7,5";"";"25,7";"";""
"20/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"20/06/2025";"0600";"13,5";"92,0";"935,0";"2,1";"60,0";"0,0";"";"";"";""
"20/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"20/06/2025";"1200";"16,8";"81,0";"935,7";"4,1";"70,0";"0,0";"";"";"13,5";"0,0"
"20/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"20/06/2025";"1800";"25,7";"39,0";"930,8";"4,6";"320,0";"1,3";"";"";"";""
"20/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"21/06/2025";"0000";"15,5";"82,0";"931,6";"0,5";"40,0";"0,0";"";"23,8";"";""
"21/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"21/06/2025";"0600";"14,9";"84,0";"929,9";"1,0";"100,0";"0,0";"";"";"";""
"21/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"21/06/2025";"1200";"19,9";"62,0";"931,2";"1,5";"300,0";"6,3";"";"";"13,3";"0,0"
"21/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"21/06/2025";"1800";"23,5";"52,0";"929,1";"4,6";"310,0";"7,5";"";"";"";""
"21/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
"22/06/2025";"0000";"19,3";"77,0";"930,0";"3,1";"50,0";"8,8";"";"22,4";"";""
"22/06/2025";"0300";"";"";"";"";"";"";"";"";"";""
"22/06/2025";"0600";"17,1";"83,0";"928,4";"3,1";"60,0";"8,8";"";"";"";""
"22/06/2025";"0900";"";"";"";"";"";"";"";"";"";""
"22/06/2025";"1200";"18,3";"79,0";"931,0";"1,0";"80,0";"5,0";"";"";"16,7";"0,0"
"22/06/2025";"1500";"";"";"";"";"";"";"";"";"";""
"22/06/2025";"1800";"22,3";"62,0";"928,4";"2,1";"360,0";"8,8";"";"";"";""
"22/06/2025";"2100";"";"";"";"";"";"";"";"";"";""
